date_id,date,branch_id,material_id,tons_bought,price_per_ton
146,2024-05-25,3,2,1.4,887.86
146,2024-05-25,3,3,0.42,601.2
147,2024-05-26,1,1,11.62,1172.62
147,2024-05-26,1,2,1.68,693.06
147,2024-05-26,1,3,0.81,686.64
147,2024-05-26,2,1,4.99,1197.05
147,2024-05-26,2,2,2.22,686.63
147,2024-05-26,2,3,1.44,500.76
147,2024-05-26,3,1,2.47,1135.88
147,2024-05-26,3,2,1.15,999.53
147,2024-05-26,3,3,0.76,603.15
148,2024-05-27,1,1,5.84,1066.78
148,2024-05-27,1,2,3.19,822.95
148,2024-05-27,1,3,2.24,597.17
148,2024-05-27,2,1,6.92,1262.38
148,2024-05-27,2,2,3.07,728.1
148,2024-05-27,2,3,1.62,546.79
148,2024-05-27,3,1,2.15,1248.08
148,2024-05-27,3,2,1.65,779.61
148,2024-05-27,3,3,0.25,640.73
149,2024-05-28,1,1,0.78,1367.77
149,2024-05-28,1,2,1.9,944.02
149,2024-05-28,1,3,0.59,566.64
149,2024-05-28,2,1,1.64,1297.41
149,2024-05-28,2,2,3.77,838.01
149,2024-05-28,2,3,0.75,477.16
149,2024-05-28,3,1,4.37,1295.69
149,2024-05-28,3,2,2.17,951.76
149,2024-05-28,3,3,0.03,515.17
150,2024-05-29,1,1,0.08,1355.12
150,2024-05-29,1,2,1.07,813.54
150,2024-05-29,1,3,1.91,641.8
150,2024-05-29,2,1,6.42,1327.54
150,2024-05-29,2,2,1.93,732.01
150,2024-05-29,2,3,2.27,683.01
150,2024-05-29,3,1,2.55,1163.78
150,2024-05-29,3,2,1.38,937.15
150,2024-05-29,3,3,0.63,615.36
151,2024-05-30,1,1,2.8,1344.71
151,2024-05-30,1,2,1.13,841.22
151,2024-05-30,1,3,1.58,757.02
151,2024-05-30,2,1,1.96,1294.36
151,2024-05-30,2,2,2.69,745.73
151,2024-05-30,2,3,0.31,552.01
151,2024-05-30,3,1,1.34,1177.79
151,2024-05-30,3,2,0.67,1028.71
151,2024-05-30,3,3,0.81,524.93
152,2024-05-31,1,1,11.3,1116.92
152,2024-05-31,1,2,0.4,944.48
152,2024-05-31,1,3,2.36,743.25
152,2024-05-31,2,1,4.67,1274.15
152,2024-05-31,2,2,2.48,948.94
152,2024-05-31,2,3,1.46,696.46
152,2024-05-31,3,1,3.6,1436.06
152,2024-05-31,3,2,1.23,984.85
152,2024-05-31,3,3,0.75,485.73
153,2024-06-01,1,1,10.55,1400.51
153,2024-06-01,1,2,2.02,883.94
153,2024-06-01,1,3,2.28,512.68
153,2024-06-01,2,1,6.14,1158.55
153,2024-06-01,2,2,0.68,979.75
153,2024-06-01,2,3,1.61,489.85
153,2024-06-01,3,1,2.48,1416.94
153,2024-06-01,3,2,0.95,982.89
153,2024-06-01,3,3,0.56,679.12
154,2024-06-02,1,1,6.84,1399.53
154,2024-06-02,1,2,2.84,863.79
154,2024-06-02,1,3,0.72,565.68
154,2024-06-02,2,1,8.07,1431.3
154,2024-06-02,2,2,2.6,983.76
154,2024-06-02,2,3,2.34,782.99
154,2024-06-02,3,1,1.1,1346.3
154,2024-06-02,3,2,1.32,976.77
154,2024-06-02,3,3,0.57,600.7
155,2024-06-03,1,1,4.16,1106.18
155,2024-06-03,1,2,1.76,865.79
155,2024-06-03,1,3,0.91,605.55
155,2024-06-03,2,1,4.49,1383.78
155,2024-06-03,2,2,2.2,721.83
155,2024-06-03,2,3,2.33,624.09
155,2024-06-03,3,1,2.02,1297.87
155,2024-06-03,3,2,1.56,1069.91
155,2024-06-03,3,3,0.42,672.64
156,2024-06-04,1,1,8.47,1248.32
156,2024-06-04,1,2,2.29,1028.83
156,2024-06-04,1,3,1.95,725.81
156,2024-06-04,2,1,5.66,1322.74
156,2024-06-04,2,2,2.57,857.79
156,2024-06-04,2,3,0.5,679.85
156,2024-06-04,3,1,1.78,1248.17
156,2024-06-04,3,2,2.28,832.6
156,2024-06-04,3,3,0.01,609.25
157,2024-06-05,1,1,9.65,1187.1
157,2024-06-05,1,2,0.16,952.51
157,2024-06-05,1,3,2.29,638.31
157,2024-06-05,2,1,5.21,1411.94
157,2024-06-05,2,2,3.24,806.25
157,2024-06-05,2,3,1.03,561.92
157,2024-06-05,3,1,1.68,1327.87
157,2024-06-05,3,2,0.24,923.49
157,2024-06-05,3,3,0.48,520.78
158,2024-06-06,1,1,4.19,1262.75
158,2024-06-06,1,2,1.55,773.37
158,2024-06-06,1,3,1.01,788.92
158,2024-06-06,2,1,2.76,1054.4
158,2024-06-06,2,2,1.22,777.56
158,2024-06-06,2,3,1.82,538.95
158,2024-06-06,3,1,4.0,1312.59
158,2024-06-06,3,2,1.3,771.6
158,2024-06-06,3,3,0.08,735.98
159,2024-06-07,1,1,8.82,1306.81
159,2024-06-07,1,2,3.13,911.49
159,2024-06-07,1,3,0.71,725.59
159,2024-06-07,2,1,7.98,1126.49
159,2024-06-07,2,2,1.02,896.79
159,2024-06-07,2,3,1.22,631.89
159,2024-06-07,3,1,5.76,1154.09
159,2024-06-07,3,2,1.09,806.32
159,2024-06-07,3,3,1.23,725.33
160,2024-06-08,1,1,2.16,1334.98
160,2024-06-08,1,2,1.48,876.03
160,2024-06-08,1,3,2.61,636.72
160,2024-06-08,2,1,6.42,1228.1
160,2024-06-08,2,2,0.6,913.66
160,2024-06-08,2,3,0.74,543.53
160,2024-06-08,3,1,3.07,1526.67
160,2024-06-08,3,2,1.14,948.78
160,2024-06-08,3,3,1.28,599.85
161,2024-06-09,1,1,8.48,1172.3
161,2024-06-09,1,2,0.58,916.31
161,2024-06-09,1,3,0.14,622.71
161,2024-06-09,2,1,1.86,1528.89
161,2024-06-09,2,2,2.15,902.55
161,2024-06-09,2,3,0.22,600.2
161,2024-06-09,3,1,2.12,1317.47
161,2024-06-09,3,2,2.23,946.5
161,2024-06-09,3,3,1.02,604.36
162,2024-06-10,1,1,12.78,1477.82
162,2024-06-10,1,2,0.1,906.66
162,2024-06-10,1,3,0.38,518.39
162,2024-06-10,2,1,4.3,1194.64
162,2024-06-10,2,2,3.5,715.84
162,2024-06-10,2,3,1.22,672.16
162,2024-06-10,3,1,3.8,1454.81
162,2024-06-10,3,2,2.15,895.28
162,2024-06-10,3,3,0.28,632.65
163,2024-06-11,1,1,2.01,1181.71
163,2024-06-11,1,2,2.95,884.71
163,2024-06-11,1,3,1.35,584.6
163,2024-06-11,2,1,1.18,1156.01
163,2024-06-11,2,2,3.66,841.16
163,2024-06-11,2,3,0.8,553.71
163,2024-06-11,3,1,1.55,1236.68
163,2024-06-11,3,2,2.2,1011.03
163,2024-06-11,3,3,1.1,692.13
164,2024-06-12,1,1,10.0,1267.14
164,2024-06-12,1,2,1.83,1045.8
164,2024-06-12,1,3,0.5,720.75
164,2024-06-12,2,1,5.45,1330.97
164,2024-06-12,2,2,2.79,900.53
164,2024-06-12,2,3,0.64,570.43
164,2024-06-12,3,1,3.05,1185.36
164,2024-06-12,3,2,1.75,845.92
164,2024-06-12,3,3,0.84,658.52
165,2024-06-13,1,1,1.52,1351.76
165,2024-06-13,1,2,0.5,1070.33
165,2024-06-13,1,3,0.23,572.6
165,2024-06-13,2,1,5.96,1332.85
165,2024-06-13,2,2,3.43,749.01
165,2024-06-13,2,3,1.34,610.96
165,2024-06-13,3,1,3.02,1115.01
165,2024-06-13,3,2,0.36,954.22
165,2024-06-13,3,3,1.27,546.88
166,2024-06-14,1,1,0.65,1240.77
166,2024-06-14,1,2,0.36,820.67
166,2024-06-14,1,3,1.04,543.63
166,2024-06-14,2,1,3.74,1250.96
166,2024-06-14,2,2,0.95,944.96
166,2024-06-14,2,3,1.29,708.98
166,2024-06-14,3,1,5.6,1421.19
166,2024-06-14,3,2,0.58,993.8
166,2024-06-14,3,3,0.4,746.44
167,2024-06-15,1,1,11.13,1358.74
167,2024-06-15,1,2,0.05,829.99
167,2024-06-15,1,3,2.25,704.22
167,2024-06-15,2,1,0.99,1082.64
167,2024-06-15,2,2,2.48,820.7
167,2024-06-15,2,3,0.85,606.86
167,2024-06-15,3,1,1.51,1270.33
167,2024-06-15,3,2,2.43,884.94
167,2024-06-15,3,3,0.61,710.81
168,2024-06-16,1,1,7.18,1335.29
168,2024-06-16,1,2,0.1,783.4
168,2024-06-16,1,3,1.85,620.07
168,2024-06-16,2,1,5.86,1302.19
168,2024-06-16,2,2,1.59,896.34
168,2024-06-16,2,3,1.6,691.68
168,2024-06-16,3,1,4.29,1234.34
168,2024-06-16,3,2,1.86,808.82
168,2024-06-16,3,3,0.41,606.81
169,2024-06-17,1,1,3.25,1371.3
169,2024-06-17,1,2,3.28,943.8
169,2024-06-17,1,3,1.72,728.73
169,2024-06-17,2,1,4.46,1327.78
169,2024-06-17,2,2,0.69,832.17
169,2024-06-17,2,3,0.28,505.48
169,2024-06-17,3,1,5.39,1156.16
169,2024-06-17,3,2,1.97,846.03
169,2024-06-17,3,3,1.18,802.32
170,2024-06-18,1,1,8.15,1364.06
170,2024-06-18,1,2,4.46,732.41
170,2024-06-18,1,3,0.06,738.82
170,2024-06-18,2,1,8.31,1342.72
170,2024-06-18,2,2,2.11,843.67
170,2024-06-18,2,3,2.03,631.35
170,2024-06-18,3,1,3.66,1168.43
170,2024-06-18,3,2,0.87,851.66
170,2024-06-18,3,3,0.91,614.18
171,2024-06-19,1,1,7.75,1176.34
171,2024-06-19,1,2,0.87,1003.62
171,2024-06-19,1,3,2.56,545.72
171,2024-06-19,2,1,4.16,1369.65
171,2024-06-19,2,2,0.6,918.51
171,2024-06-19,2,3,1.47,694.16
171,2024-06-19,3,1,4.96,1328.13
171,2024-06-19,3,2,2.12,735.69
171,2024-06-19,3,3,0.01,600.1
172,2024-06-20,1,1,6.77,1402.16
172,2024-06-20,1,2,1.0,913.41
172,2024-06-20,1,3,1.6,604.25
172,2024-06-20,2,1,3.01,1086.57
172,2024-06-20,2,2,3.22,872.21
172,2024-06-20,2,3,0.63,675.34
172,2024-06-20,3,1,2.71,1349.14
172,2024-06-20,3,2,2.69,815.48
172,2024-06-20,3,3,0.65,542.23
173,2024-06-21,1,1,11.28,1067.99
173,2024-06-21,1,2,1.52,924.51
173,2024-06-21,1,3,0.57,543.95
173,2024-06-21,2,1,5.18,1228.0
173,2024-06-21,2,2,0.17,971.22
173,2024-06-21,2,3,0.44,599.47
173,2024-06-21,3,1,0.97,1127.7
173,2024-06-21,3,2,0.19,868.91
173,2024-06-21,3,3,0.65,527.68
174,2024-06-22,1,1,1.48,1516.69
174,2024-06-22,1,2,1.92,874.57
174,2024-06-22,1,3,1.24,709.82
174,2024-06-22,2,1,4.98,1306.15
174,2024-06-22,2,2,0.19,945.36
174,2024-06-22,2,3,1.3,636.59
174,2024-06-22,3,1,0.69,1211.06
174,2024-06-22,3,2,1.93,770.48
174,2024-06-22,3,3,1.28,675.65
175,2024-06-23,1,1,2.01,1193.34
175,2024-06-23,1,2,4.09,867.18
175,2024-06-23,1,3,0.02,764.3
175,2024-06-23,2,1,0.27,1385.27
175,2024-06-23,2,2,3.49,864.64
175,2024-06-23,2,3,1.18,634.18
175,2024-06-23,3,1,0.33,1308.78
175,2024-06-23,3,2,2.26,1045.78
175,2024-06-23,3,3,0.38,743.35
176,2024-06-24,1,1,13.08,1378.84
176,2024-06-24,1,2,4.0,850.14
176,2024-06-24,1,3,1.04,574.61
176,2024-06-24,2,1,7.51,1166.53
176,2024-06-24,2,2,1.6,761.34
176,2024-06-24,2,3,1.79,570.75
176,2024-06-24,3,1,4.27,1266.99
176,2024-06-24,3,2,0.7,1074.31
176,2024-06-24,3,3,0.41,509.58
177,2024-06-25,1,1,6.51,1251.34
177,2024-06-25,1,2,2.45,899.25
177,2024-06-25,1,3,0.08,499.43
177,2024-06-25,2,1,2.37,1523.28
177,2024-06-25,2,2,3.5,906.07
177,2024-06-25,2,3,0.23,470.04
177,2024-06-25,3,1,2.96,1178.66
177,2024-06-25,3,2,1.71,808.26
177,2024-06-25,3,3,0.67,599.84
178,2024-06-26,1,1,10.45,1497.02
178,2024-06-26,1,2,3.78,986.29
178,2024-06-26,1,3,0.91,770.16
178,2024-06-26,2,1,6.45,1169.01
178,2024-06-26,2,2,2.9,881.48
178,2024-06-26,2,3,2.09,817.34
178,2024-06-26,3,1,4.08,1212.12
178,2024-06-26,3,2,2.53,933.01
178,2024-06-26,3,3,0.04,714.66
179,2024-06-27,1,1,1.9,1151.52
179,2024-06-27,1,2,3.62,871.09
179,2024-06-27,1,3,0.72,573.51
179,2024-06-27,2,1,6.81,1247.25
179,2024-06-27,2,2,1.87,892.66
179,2024-06-27,2,3,0.37,714.09
179,2024-06-27,3,1,3.65,1352.61
179,2024-06-27,3,2,0.81,972.35
179,2024-06-27,3,3,0.86,522.65
180,2024-06-28,1,1,6.5,1317.04
180,2024-06-28,1,2,0.78,919.74
180,2024-06-28,1,3,0.51,642.2
180,2024-06-28,2,1,4.89,1268.18
180,2024-06-28,2,2,3.37,1095.63
180,2024-06-28,2,3,2.04,785.11
180,2024-06-28,3,1,6.5,1504.33
180,2024-06-28,3,2,2.44,826.85
180,2024-06-28,3,3,1.31,756.88
181,2024-06-29,1,1,7.71,1215.41
181,2024-06-29,1,2,4.55,1094.75
181,2024-06-29,1,3,0.73,603.01
181,2024-06-29,2,1,5.83,1324.41
181,2024-06-29,2,2,0.35,841.94
181,2024-06-29,2,3,0.75,522.06
181,2024-06-29,3,1,5.47,1267.58
181,2024-06-29,3,2,1.08,860.61
181,2024-06-29,3,3,0.55,734.43
182,2024-06-30,1,1,0.39,1227.7
182,2024-06-30,1,2,3.97,967.02
182,2024-06-30,1,3,0.51,640.09
182,2024-06-30,2,1,5.65,1087.59
182,2024-06-30,2,2,2.85,959.05
182,2024-06-30,2,3,0.49,566.56
182,2024-06-30,3,1,2.74,1180.86
182,2024-06-30,3,2,2.37,803.73
182,2024-06-30,3,3,0.98,553.81
183,2024-07-01,1,1,6.71,1384.67
183,2024-07-01,1,2,1.83,955.64
183,2024-07-01,1,3,1.86,516.53
183,2024-07-01,2,1,6.24,1168.15
183,2024-07-01,2,2,0.13,992.53
183,2024-07-01,2,3,0.97,786.11
183,2024-07-01,3,1,1.74,1449.46
183,2024-07-01,3,2,1.27,906.59
183,2024-07-01,3,3,0.76,631.95
184,2024-07-02,1,1,4.08,1224.53
184,2024-07-02,1,2,1.87,903.35
184,2024-07-02,1,3,2.15,755.3
184,2024-07-02,2,1,6.84,1510.48
184,2024-07-02,2,2,0.44,874.12
184,2024-07-02,2,3,1.15,513.94
184,2024-07-02,3,1,5.87,1314.94
184,2024-07-02,3,2,2.14,840.76
184,2024-07-02,3,3,1.02,757.52
185,2024-07-03,1,1,12.32,1430.53
185,2024-07-03,1,2,4.79,1011.1
185,2024-07-03,1,3,0.28,702.44
185,2024-07-03,2,1,5.43,1450.06
185,2024-07-03,2,2,1.35,999.05
185,2024-07-03,2,3,1.25,613.37
185,2024-07-03,3,1,4.86,1416.04
185,2024-07-03,3,2,1.76,836.17
185,2024-07-03,3,3,1.19,591.33
186,2024-07-04,1,1,1.51,1316.69
186,2024-07-04,1,2,0.9,778.88
186,2024-07-04,1,3,1.27,666.5
186,2024-07-04,2,1,4.26,1220.16
186,2024-07-04,2,2,2.64,809.07
186,2024-07-04,2,3,0.08,707.83
186,2024-07-04,3,1,1.03,1318.01
186,2024-07-04,3,2,2.04,964.17
186,2024-07-04,3,3,1.2,518.98
187,2024-07-05,1,1,8.13,1498.2
187,2024-07-05,1,2,2.96,1016.38
187,2024-07-05,1,3,1.93,694.89
187,2024-07-05,2,1,1.95,1308.4
187,2024-07-05,2,2,0.38,1008.98
187,2024-07-05,2,3,1.44,561.05
187,2024-07-05,3,1,4.19,1532.77
187,2024-07-05,3,2,0.77,923.4
187,2024-07-05,3,3,0.55,581.92
188,2024-07-06,1,1,6.99,1448.38
188,2024-07-06,1,2,1.24,981.73
188,2024-07-06,1,3,0.9,681.02
188,2024-07-06,2,1,7.81,1376.18
188,2024-07-06,2,2,1.07,950.83
188,2024-07-06,2,3,0.39,815.56
188,2024-07-06,3,1,4.15,1441.99
188,2024-07-06,3,2,1.35,829.67
188,2024-07-06,3,3,0.04,552.62
189,2024-07-07,1,1,5.59,1499.66
189,2024-07-07,1,2,0.88,980.39
189,2024-07-07,1,3,2.06,540.45
189,2024-07-07,2,1,1.41,1508.67
189,2024-07-07,2,2,1.0,931.92
189,2024-07-07,2,3,0.24,764.15
189,2024-07-07,3,1,5.04,1339.9
189,2024-07-07,3,2,0.14,1084.04
189,2024-07-07,3,3,0.17,743.55
190,2024-07-08,1,1,1.58,1282.81
190,2024-07-08,1,2,4.31,985.71
190,2024-07-08,1,3,0.4,769.28
190,2024-07-08,2,1,1.02,1393.87
190,2024-07-08,2,2,3.92,1039.24
190,2024-07-08,2,3,0.92,613.18
190,2024-07-08,3,1,1.07,1517.45
190,2024-07-08,3,2,2.21,886.67
190,2024-07-08,3,3,0.06,767.89
191,2024-07-09,1,1,4.01,1278.88
191,2024-07-09,1,2,1.74,837.21
191,2024-07-09,1,3,1.08,658.75
191,2024-07-09,2,1,1.84,1216.34
191,2024-07-09,2,2,1.7,865.01
191,2024-07-09,2,3,2.18,756.76
191,2024-07-09,3,1,4.55,1442.43
191,2024-07-09,3,2,1.57,903.0
191,2024-07-09,3,3,0.19,607.4
192,2024-07-10,1,1,10.11,1311.67
192,2024-07-10,1,2,4.65,938.72
192,2024-07-10,1,3,1.08,690.58
192,2024-07-10,2,1,4.92,1584.34
192,2024-07-10,2,2,2.4,892.79
192,2024-07-10,2,3,1.01,632.53
192,2024-07-10,3,1,4.22,1418.4
192,2024-07-10,3,2,1.84,816.9
192,2024-07-10,3,3,0.4,695.14
193,2024-07-11,1,1,5.06,1358.77
193,2024-07-11,1,2,3.98,873.35
193,2024-07-11,1,3,0.44,570.58
193,2024-07-11,2,1,0.93,1475.54
193,2024-07-11,2,2,3.64,1062.39
193,2024-07-11,2,3,0.45,743.99
193,2024-07-11,3,1,4.51,1341.36
193,2024-07-11,3,2,1.53,878.48
193,2024-07-11,3,3,0.22,585.33
194,2024-07-12,1,1,9.27,1469.91
194,2024-07-12,1,2,2.56,891.89
194,2024-07-12,1,3,1.27,740.94
194,2024-07-12,2,1,7.49,1251.27
194,2024-07-12,2,2,1.94,974.3
194,2024-07-12,2,3,0.93,603.04
194,2024-07-12,3,1,1.97,1233.38
194,2024-07-12,3,2,0.63,960.62
194,2024-07-12,3,3,1.32,719.74
195,2024-07-13,1,1,9.38,1389.36
195,2024-07-13,1,2,0.12,859.9
195,2024-07-13,1,3,0.3,706.24
195,2024-07-13,2,1,7.51,1561.26
195,2024-07-13,2,2,3.03,1037.68
195,2024-07-13,2,3,0.08,627.99
195,2024-07-13,3,1,3.32,1258.46
195,2024-07-13,3,2,0.95,751.73
195,2024-07-13,3,3,0.34,642.83
196,2024-07-14,1,1,4.33,1241.64
196,2024-07-14,1,2,2.24,766.14
196,2024-07-14,1,3,1.87,563.47
196,2024-07-14,2,1,3.76,1347.06
196,2024-07-14,2,2,3.66,805.3
196,2024-07-14,2,3,0.42,827.38
196,2024-07-14,3,1,2.25,1406.12
196,2024-07-14,3,2,0.88,1023.31
196,2024-07-14,3,3,1.0,709.02
197,2024-07-15,1,1,6.16,1285.44
197,2024-07-15,1,2,2.01,1096.11
197,2024-07-15,1,3,2.25,756.27
197,2024-07-15,2,1,2.0,1379.17
197,2024-07-15,2,2,2.47,858.21
197,2024-07-15,2,3,0.8,590.15
197,2024-07-15,3,1,6.42,1385.25
197,2024-07-15,3,2,2.49,893.74
197,2024-07-15,3,3,0.14,703.0
198,2024-07-16,1,1,0.99,1294.11
198,2024-07-16,1,2,0.89,871.42
198,2024-07-16,1,3,1.62,575.19
198,2024-07-16,2,1,1.27,1224.75
198,2024-07-16,2,2,2.5,761.69
198,2024-07-16,2,3,1.87,823.6
198,2024-07-16,3,1,0.41,1213.56
198,2024-07-16,3,2,1.45,955.06
198,2024-07-16,3,3,0.35,659.46
199,2024-07-17,1,1,12.04,1579.03
199,2024-07-17,1,2,4.08,873.84
199,2024-07-17,1,3,1.26,563.02
199,2024-07-17,2,1,7.83,1285.32
199,2024-07-17,2,2,3.48,1014.68
199,2024-07-17,2,3,2.25,647.31
199,2024-07-17,3,1,2.86,1371.65
199,2024-07-17,3,2,1.31,980.06
199,2024-07-17,3,3,0.62,794.4
200,2024-07-18,1,1,10.62,1234.45
200,2024-07-18,1,2,3.43,876.11
200,2024-07-18,1,3,1.49,588.71
200,2024-07-18,2,1,1.72,1531.62
200,2024-07-18,2,2,2.1,1061.53
200,2024-07-18,2,3,2.23,763.31
200,2024-07-18,3,1,0.82,1250.17
200,2024-07-18,3,2,1.47,1022.71
200,2024-07-18,3,3,0.82,727.99
201,2024-07-19,1,1,11.62,1270.65
201,2024-07-19,1,2,4.8,1041.82
201,2024-07-19,1,3,2.41,725.46
201,2024-07-19,2,1,6.49,1336.9
201,2024-07-19,2,2,3.72,1049.3
201,2024-07-19,2,3,2.53,589.8
201,2024-07-19,3,1,0.51,1315.5
201,2024-07-19,3,2,1.95,888.51
201,2024-07-19,3,3,0.82,814.89
202,2024-07-20,1,1,2.21,1201.83
202,2024-07-20,1,2,4.41,816.45
202,2024-07-20,1,3,2.07,579.55
202,2024-07-20,2,1,3.24,1339.34
202,2024-07-20,2,2,2.47,862.29
202,2024-07-20,2,3,0.32,690.46
202,2024-07-20,3,1,2.7,1226.92
202,2024-07-20,3,2,2.15,1005.48
202,2024-07-20,3,3,1.04,570.89
203,2024-07-21,1,1,3.47,1163.72
203,2024-07-21,1,2,0.75,795.87
203,2024-07-21,1,3,1.69,592.54
203,2024-07-21,2,1,6.98,1248.06
203,2024-07-21,2,2,3.73,813.35
203,2024-07-21,2,3,1.2,682.48
203,2024-07-21,3,1,1.49,1307.66
203,2024-07-21,3,2,1.0,1153.48
203,2024-07-21,3,3,0.77,606.96
204,2024-07-22,1,1,7.68,1379.98
204,2024-07-22,1,2,1.1,841.52
204,2024-07-22,1,3,0.34,633.31
204,2024-07-22,2,1,0.68,1473.25
204,2024-07-22,2,2,1.8,1009.78
204,2024-07-22,2,3,1.27,788.74
204,2024-07-22,3,1,3.82,1412.96
204,2024-07-22,3,2,2.37,877.22
204,2024-07-22,3,3,0.34,593.23
205,2024-07-23,1,1,8.7,1319.88
205,2024-07-23,1,2,3.92,744.16
205,2024-07-23,1,3,0.11,821.22
205,2024-07-23,2,1,2.34,1316.45
205,2024-07-23,2,2,2.84,931.52
205,2024-07-23,2,3,2.17,648.87
205,2024-07-23,3,1,4.66,1458.12
205,2024-07-23,3,2,1.2,879.58
205,2024-07-23,3,3,0.93,814.12
206,2024-07-24,1,1,0.62,1455.36
206,2024-07-24,1,2,0.7,842.98
206,2024-07-24,1,3,1.13,695.88
206,2024-07-24,2,1,3.77,1291.26
206,2024-07-24,2,2,2.4,1083.79
206,2024-07-24,2,3,0.92,799.36
206,2024-07-24,3,1,1.44,1326.8
206,2024-07-24,3,2,0.79,824.04
206,2024-07-24,3,3,0.29,661.35
207,2024-07-25,1,1,12.14,1211.7
207,2024-07-25,1,2,1.86,1040.24
207,2024-07-25,1,3,2.7,777.93
207,2024-07-25,2,1,2.29,1246.79
207,2024-07-25,2,2,1.74,906.77
207,2024-07-25,2,3,0.98,708.06
207,2024-07-25,3,1,1.25,1587.72
207,2024-07-25,3,2,1.92,908.8
207,2024-07-25,3,3,0.48,732.63
208,2024-07-26,1,1,2.37,1382.4
208,2024-07-26,1,2,2.16,877.65
208,2024-07-26,1,3,2.25,597.06
208,2024-07-26,2,1,7.99,1316.22
208,2024-07-26,2,2,3.79,906.87
208,2024-07-26,2,3,0.82,617.27
208,2024-07-26,3,1,3.02,1492.51
208,2024-07-26,3,2,0.29,1040.89
208,2024-07-26,3,3,0.47,599.25
209,2024-07-27,1,1,1.25,1314.31
209,2024-07-27,1,2,5.65,1162.87
209,2024-07-27,1,3,0.64,689.94
209,2024-07-27,2,1,2.36,1285.08
209,2024-07-27,2,2,3.8,818.94
209,2024-07-27,2,3,2.51,762.54
209,2024-07-27,3,1,4.89,1339.87
209,2024-07-27,3,2,2.42,939.64
209,2024-07-27,3,3,0.68,625.79
210,2024-07-28,1,1,8.0,1348.61
210,2024-07-28,1,2,5.17,935.34
210,2024-07-28,1,3,0.08,555.2
210,2024-07-28,2,1,6.99,1328.32
210,2024-07-28,2,2,2.28,955.84
210,2024-07-28,2,3,1.79,626.7
210,2024-07-28,3,1,2.2,1316.6
210,2024-07-28,3,2,2.25,932.53
210,2024-07-28,3,3,0.85,652.6
211,2024-07-29,1,1,2.56,1486.07
211,2024-07-29,1,2,2.93,1031.16
211,2024-07-29,1,3,0.09,544.8
211,2024-07-29,2,1,6.02,1459.9
211,2024-07-29,2,2,0.46,881.43
211,2024-07-29,2,3,0.46,684.55
211,2024-07-29,3,1,5.51,1230.21
211,2024-07-29,3,2,0.99,927.47
211,2024-07-29,3,3,0.19,659.29
212,2024-07-30,1,1,1.05,1197.57
212,2024-07-30,1,2,2.42,779.89
212,2024-07-30,1,3,1.25,498.94
212,2024-07-30,2,1,6.92,1426.95
212,2024-07-30,2,2,0.14,889.15
212,2024-07-30,2,3,2.05,670.11
212,2024-07-30,3,1,6.41,1211.83
212,2024-07-30,3,2,0.49,1016.17
212,2024-07-30,3,3,0.71,644.58
213,2024-07-31,1,1,12.43,1446.09
213,2024-07-31,1,2,2.69,966.68
213,2024-07-31,1,3,1.05,601.66
213,2024-07-31,2,1,3.93,1310.05
213,2024-07-31,2,2,2.71,1082.69
213,2024-07-31,2,3,1.15,662.21
213,2024-07-31,3,1,2.48,1429.7
213,2024-07-31,3,2,0.44,843.69
213,2024-07-31,3,3,0.04,675.72
214,2024-08-01,1,1,4.87,1382.29
214,2024-08-01,1,2,5.12,1048.47
214,2024-08-01,1,3,0.65,564.76
214,2024-08-01,2,1,0.54,1400.19
214,2024-08-01,2,2,0.73,910.06
214,2024-08-01,2,3,1.51,738.49
214,2024-08-01,3,1,6.16,1409.69
214,2024-08-01,3,2,2.66,1000.92
214,2024-08-01,3,3,0.03,605.27
215,2024-08-02,1,1,8.32,1592.97
215,2024-08-02,1,2,2.48,910.01
215,2024-08-02,1,3,1.97,919.8
215,2024-08-02,2,1,3.73,1293.53
215,2024-08-02,2,2,1.98,881.61
215,2024-08-02,2,3,1.77,692.95
215,2024-08-02,3,1,4.01,1460.39
215,2024-08-02,3,2,1.45,994.59
215,2024-08-02,3,3,0.92,592.2
216,2024-08-03,1,1,9.74,1265.65
216,2024-08-03,1,2,1.7,1062.94
216,2024-08-03,1,3,1.97,585.26
216,2024-08-03,2,1,5.36,1628.69
216,2024-08-03,2,2,1.35,913.15
216,2024-08-03,2,3,1.95,711.61
216,2024-08-03,3,1,2.0,1357.91
216,2024-08-03,3,2,1.85,1222.81
216,2024-08-03,3,3,0.27,646.67
217,2024-08-04,1,1,2.37,1272.02
217,2024-08-04,1,2,0.81,1005.88
217,2024-08-04,1,3,2.04,788.52
217,2024-08-04,2,1,0.18,1206.63
217,2024-08-04,2,2,0.52,876.28
217,2024-08-04,2,3,0.43,626.7
217,2024-08-04,3,1,1.12,1321.9
217,2024-08-04,3,2,2.26,1016.25
217,2024-08-04,3,3,1.4,618.59
218,2024-08-05,1,1,7.78,1474.13
218,2024-08-05,1,2,4.97,972.19
218,2024-08-05,1,3,0.49,811.09
218,2024-08-05,2,1,2.84,1390.01
218,2024-08-05,2,2,1.33,848.39
218,2024-08-05,2,3,2.54,664.79
218,2024-08-05,3,1,2.48,1438.17
218,2024-08-05,3,2,2.25,1097.6
218,2024-08-05,3,3,0.36,819.84
219,2024-08-06,1,1,12.32,1586.76
219,2024-08-06,1,2,1.76,1065.65
