date_id,date,branch_id,material_id,tons_sold,price_per_ton
143,2024-05-22,3,2,0.74,1616.94
143,2024-05-22,3,3,0.75,928.71
144,2024-05-23,1,1,1.04,2236.01
144,2024-05-23,1,2,2.55,1297.27
144,2024-05-23,1,3,0.43,1075.43
144,2024-05-23,2,1,0.2,1741.61
144,2024-05-23,2,2,0.3,1504.33
144,2024-05-23,2,3,0.74,967.3
144,2024-05-23,3,1,1.14,1779.39
144,2024-05-23,3,2,0.38,1513.28
144,2024-05-23,3,3,0.11,1098.46
145,2024-05-24,1,1,7.06,1748.3
145,2024-05-24,1,2,2.9,1179.92
145,2024-05-24,1,3,0.01,1121.76
145,2024-05-24,2,1,4.91,2031.02
145,2024-05-24,2,2,0.16,1466.09
145,2024-05-24,2,3,0.79,823.14
145,2024-05-24,3,1,1.7,1864.57
145,2024-05-24,3,2,0.35,1305.79
145,2024-05-24,3,3,0.1,1110.31
146,2024-05-25,1,1,6.9,1998.02
146,2024-05-25,1,2,1.52,1238.05
146,2024-05-25,1,3,0.72,937.48
146,2024-05-25,2,1,5.08,1645.45
146,2024-05-25,2,2,0.78,1190.08
146,2024-05-25,2,3,0.6,906.14
146,2024-05-25,3,1,0.28,2239.44
146,2024-05-25,3,2,1.32,1278.78
146,2024-05-25,3,3,0.55,955.45
147,2024-05-26,1,1,2.66,2003.19
147,2024-05-26,1,2,0.28,1160.46
147,2024-05-26,1,3,0.64,919.27
147,2024-05-26,2,1,3.15,1612.26
147,2024-05-26,2,2,2.36,1248.9
147,2024-05-26,2,3,0.32,934.48
147,2024-05-26,3,1,4.41,1865.44
147,2024-05-26,3,2,1.38,1271.58
147,2024-05-26,3,3,0.54,1067.25
148,2024-05-27,1,1,8.81,2079.26
148,2024-05-27,1,2,1.62,1315.16
148,2024-05-27,1,3,0.71,990.54
148,2024-05-27,2,1,0.19,2057.39
148,2024-05-27,2,2,0.13,1698.9
148,2024-05-27,2,3,0.28,1039.89
148,2024-05-27,3,1,2.48,1942.67
148,2024-05-27,3,2,1.54,1611.27
148,2024-05-27,3,3,0.13,883.05
149,2024-05-28,1,1,3.49,1805.5
149,2024-05-28,1,2,3.4,1344.99
149,2024-05-28,1,3,1.25,885.46
149,2024-05-28,2,1,1.73,1855.74
149,2024-05-28,2,2,1.32,1471.05
149,2024-05-28,2,3,0.01,922.55
149,2024-05-28,3,1,1.91,2377.19
149,2024-05-28,3,2,0.43,1335.59
149,2024-05-28,3,3,0.21,1022.67
150,2024-05-29,1,1,6.76,1915.95
150,2024-05-29,1,2,2.86,1667.71
150,2024-05-29,1,3,1.54,805.49
150,2024-05-29,2,1,1.72,1927.98
150,2024-05-29,2,2,0.55,1582.75
150,2024-05-29,2,3,0.66,1114.47
150,2024-05-29,3,1,0.21,2002.45
150,2024-05-29,3,2,0.1,1303.37
150,2024-05-29,3,3,0.17,1027.09
151,2024-05-30,1,1,3.18,2242.89
151,2024-05-30,1,2,1.08,1253.34
151,2024-05-30,1,3,1.65,1008.46
151,2024-05-30,2,1,4.54,2169.33
151,2024-05-30,2,2,1.37,1271.22
151,2024-05-30,2,3,1.46,800.68
151,2024-05-30,3,1,0.18,1956.0
151,2024-05-30,3,2,0.45,1358.88
151,2024-05-30,3,3,0.69,1033.43
152,2024-05-31,1,1,2.21,1585.77
152,2024-05-31,1,2,1.75,1210.56
152,2024-05-31,1,3,1.2,938.65
152,2024-05-31,2,1,4.48,2232.68
152,2024-05-31,2,2,0.54,1491.52
152,2024-05-31,2,3,0.63,1120.31
152,2024-05-31,3,1,0.58,2127.31
152,2024-05-31,3,2,0.26,1420.51
152,2024-05-31,3,3,0.24,1076.58
153,2024-06-01,1,1,0.51,2091.28
153,2024-06-01,1,2,1.03,1572.57
153,2024-06-01,1,3,1.45,1013.18
153,2024-06-01,2,1,1.26,1902.97
153,2024-06-01,2,2,1.85,1649.43
153,2024-06-01,2,3,1.45,1085.31
153,2024-06-01,3,1,1.49,2269.66
153,2024-06-01,3,2,0.83,1351.65
153,2024-06-01,3,3,0.07,863.15
154,2024-06-02,1,1,9.27,1781.34
154,2024-06-02,1,2,0.65,1324.99
154,2024-06-02,1,3,1.81,886.84
154,2024-06-02,2,1,4.77,1814.92
154,2024-06-02,2,2,0.86,1713.44
154,2024-06-02,2,3,0.87,883.08
154,2024-06-02,3,1,4.6,1836.93
154,2024-06-02,3,2,1.49,1333.64
154,2024-06-02,3,3,0.19,1015.56
155,2024-06-03,1,1,6.33,2070.17
155,2024-06-03,1,2,2.09,1617.1
155,2024-06-03,1,3,0.7,1027.93
155,2024-06-03,2,1,1.86,2104.02
155,2024-06-03,2,2,1.09,1606.92
155,2024-06-03,2,3,1.05,981.68
155,2024-06-03,3,1,2.34,1817.15
155,2024-06-03,3,2,1.29,1258.16
155,2024-06-03,3,3,0.15,1012.39
156,2024-06-04,1,1,4.91,2002.52
156,2024-06-04,1,2,1.65,1373.11
156,2024-06-04,1,3,0.14,1126.69
156,2024-06-04,2,1,1.68,1807.56
156,2024-06-04,2,2,1.98,1292.34
156,2024-06-04,2,3,1.37,922.86
156,2024-06-04,3,1,1.05,1889.64
156,2024-06-04,3,2,1.1,1604.91
156,2024-06-04,3,3,0.22,824.41
157,2024-06-05,1,1,7.75,2109.59
157,2024-06-05,1,2,1.99,1396.35
157,2024-06-05,1,3,1.96,967.85
157,2024-06-05,2,1,0.58,2088.46
157,2024-06-05,2,2,2.23,1606.06
157,2024-06-05,2,3,1.06,1019.82
157,2024-06-05,3,1,4.93,2272.9
157,2024-06-05,3,2,1.16,1331.23
157,2024-06-05,3,3,0.54,947.51
158,2024-06-06,1,1,1.26,1696.13
158,2024-06-06,1,2,2.49,1499.6
158,2024-06-06,1,3,1.7,1049.11
158,2024-06-06,2,1,5.33,1947.02
158,2024-06-06,2,2,1.46,1544.39
158,2024-06-06,2,3,0.27,1078.24
158,2024-06-06,3,1,2.49,2038.51
158,2024-06-06,3,2,0.55,1714.41
158,2024-06-06,3,3,0.56,1006.65
159,2024-06-07,1,1,7.75,2075.74
159,2024-06-07,1,2,0.43,1428.68
159,2024-06-07,1,3,0.33,913.61
159,2024-06-07,2,1,3.81,1811.47
159,2024-06-07,2,2,0.52,1353.81
159,2024-06-07,2,3,0.81,1006.82
159,2024-06-07,3,1,3.92,1944.05
159,2024-06-07,3,2,0.6,1369.54
159,2024-06-07,3,3,0.75,894.32
160,2024-06-08,1,1,0.73,2323.04
160,2024-06-08,1,2,1.31,1479.77
160,2024-06-08,1,3,0.05,975.55
160,2024-06-08,2,1,3.65,1640.46
160,2024-06-08,2,2,0.36,1207.71
160,2024-06-08,2,3,1.22,983.39
160,2024-06-08,3,1,1.66,2131.08
160,2024-06-08,3,2,0.33,1267.84
160,2024-06-08,3,3,0.39,979.8
161,2024-06-09,1,1,9.14,2460.49
161,2024-06-09,1,2,1.34,1299.48
161,2024-06-09,1,3,1.56,1067.35
161,2024-06-09,2,1,3.18,2043.14
161,2024-06-09,2,2,0.45,1366.35
161,2024-06-09,2,3,1.51,873.5
161,2024-06-09,3,1,2.69,1861.07
161,2024-06-09,3,2,0.3,1536.93
161,2024-06-09,3,3,0.47,960.64
162,2024-06-10,1,1,9.52,2165.78
162,2024-06-10,1,2,0.82,1468.74
162,2024-06-10,1,3,0.28,983.17
162,2024-06-10,2,1,5.73,2345.06
162,2024-06-10,2,2,1.55,1229.38
162,2024-06-10,2,3,1.76,1032.37
162,2024-06-10,3,1,1.46,2149.56
162,2024-06-10,3,2,1.03,1530.14
162,2024-06-10,3,3,0.51,1068.57
163,2024-06-11,1,1,2.98,1854.31
163,2024-06-11,1,2,0.5,1594.42
163,2024-06-11,1,3,0.36,981.75
163,2024-06-11,2,1,5.69,1961.96
163,2024-06-11,2,2,2.13,1514.32
163,2024-06-11,2,3,0.23,1047.1
163,2024-06-11,3,1,3.25,2368.12
163,2024-06-11,3,2,1.41,1558.05
163,2024-06-11,3,3,0.26,1092.61
164,2024-06-12,1,1,3.83,2282.9
164,2024-06-12,1,2,1.84,1305.66
164,2024-06-12,1,3,0.35,828.15
164,2024-06-12,2,1,4.45,2089.73
164,2024-06-12,2,2,1.87,1691.87
164,2024-06-12,2,3,0.82,871.78
164,2024-06-12,3,1,1.05,2166.65
164,2024-06-12,3,2,0.66,1506.86
164,2024-06-12,3,3,0.73,1033.93
165,2024-06-13,1,1,8.68,2322.02
165,2024-06-13,1,2,1.78,1610.75
165,2024-06-13,1,3,0.7,972.43
165,2024-06-13,2,1,6.24,2034.65
165,2024-06-13,2,2,0.86,1464.89
165,2024-06-13,2,3,1.34,1046.99
165,2024-06-13,3,1,3.89,2027.55
165,2024-06-13,3,2,1.0,1684.43
165,2024-06-13,3,3,0.51,1155.02
166,2024-06-14,1,1,1.56,2236.82
166,2024-06-14,1,2,3.48,1454.46
166,2024-06-14,1,3,0.02,1095.59
166,2024-06-14,2,1,1.95,1663.43
166,2024-06-14,2,2,1.23,1294.33
166,2024-06-14,2,3,0.74,1041.94
166,2024-06-14,3,1,0.53,2176.84
166,2024-06-14,3,2,0.04,1571.25
166,2024-06-14,3,3,0.54,908.03
167,2024-06-15,1,1,8.19,1774.61
167,2024-06-15,1,2,0.08,1666.1
167,2024-06-15,1,3,0.5,1009.98
167,2024-06-15,2,1,2.9,2220.62
167,2024-06-15,2,2,1.34,1348.35
167,2024-06-15,2,3,0.32,981.93
167,2024-06-15,3,1,1.57,2185.42
167,2024-06-15,3,2,0.27,1379.51
167,2024-06-15,3,3,0.41,983.78
168,2024-06-16,1,1,0.88,2298.09
168,2024-06-16,1,2,0.44,1436.98
168,2024-06-16,1,3,0.73,1073.53
168,2024-06-16,2,1,1.83,2353.0
168,2024-06-16,2,2,2.05,1590.58
168,2024-06-16,2,3,1.06,991.92
168,2024-06-16,3,1,4.12,1633.66
168,2024-06-16,3,2,0.89,1409.48
168,2024-06-16,3,3,0.06,954.31
169,2024-06-17,1,1,8.91,2229.28
169,2024-06-17,1,2,2.56,1356.76
169,2024-06-17,1,3,0.54,1041.16
169,2024-06-17,2,1,0.14,2243.99
169,2024-06-17,2,2,1.86,1609.6
169,2024-06-17,2,3,1.09,1131.57
169,2024-06-17,3,1,2.14,1907.18
169,2024-06-17,3,2,0.68,1580.55
169,2024-06-17,3,3,0.96,961.85
170,2024-06-18,1,1,6.74,2200.95
170,2024-06-18,1,2,0.77,1725.24
170,2024-06-18,1,3,0.58,1211.3
170,2024-06-18,2,1,3.81,2080.7
170,2024-06-18,2,2,0.83,1169.46
170,2024-06-18,2,3,1.44,1066.98
170,2024-06-18,3,1,1.43,1638.97
170,2024-06-18,3,2,0.51,1498.33
170,2024-06-18,3,3,0.54,967.91
171,2024-06-19,1,1,7.71,1853.18
171,2024-06-19,1,2,2.75,1470.53
171,2024-06-19,1,3,0.56,1150.54
171,2024-06-19,2,1,3.06,1883.12
171,2024-06-19,2,2,2.17,1412.75
171,2024-06-19,2,3,1.22,1138.54
171,2024-06-19,3,1,0.03,2156.87
171,2024-06-19,3,2,1.23,1346.2
171,2024-06-19,3,3,0.26,972.04
172,2024-06-20,1,1,7.32,1756.7
172,2024-06-20,1,2,1.76,1308.82
172,2024-06-20,1,3,0.49,1131.33
172,2024-06-20,2,1,5.12,1932.4
172,2024-06-20,2,2,1.31,1337.12
172,2024-06-20,2,3,0.21,1110.24
172,2024-06-20,3,1,2.7,2021.33
172,2024-06-20,3,2,1.47,1340.86
172,2024-06-20,3,3,0.46,872.54
173,2024-06-21,1,1,9.4,2125.17
173,2024-06-21,1,2,3.52,1629.14
173,2024-06-21,1,3,0.05,1067.73
173,2024-06-21,2,1,4.52,2356.88
173,2024-06-21,2,2,2.34,1546.68
173,2024-06-21,2,3,0.44,1140.23
173,2024-06-21,3,1,1.42,2221.91
173,2024-06-21,3,2,1.86,1511.83
173,2024-06-21,3,3,0.32,955.54
174,2024-06-22,1,1,8.06,1963.0
174,2024-06-22,1,2,3.11,1520.1
174,2024-06-22,1,3,0.52,1087.38
174,2024-06-22,2,1,1.81,2231.02
174,2024-06-22,2,2,2.08,1718.77
174,2024-06-22,2,3,0.23,993.38
174,2024-06-22,3,1,4.82,2050.47
174,2024-06-22,3,2,0.38,1408.45
174,2024-06-22,3,3,0.63,908.73
175,2024-06-23,1,1,1.0,2433.36
175,2024-06-23,1,2,1.46,1557.83
175,2024-06-23,1,3,0.45,934.52
175,2024-06-23,2,1,0.73,2199.29
175,2024-06-23,2,2,1.56,1336.87
175,2024-06-23,2,3,1.17,1030.82
175,2024-06-23,3,1,0.22,1967.07
175,2024-06-23,3,2,1.16,1216.27
175,2024-06-23,3,3,0.38,1195.62
176,2024-06-24,1,1,5.04,2336.4
176,2024-06-24,1,2,1.76,1637.48
176,2024-06-24,1,3,1.19,1115.63
176,2024-06-24,2,1,6.02,1754.65
176,2024-06-24,2,2,0.72,1408.64
176,2024-06-24,2,3,1.18,984.04
176,2024-06-24,3,1,2.04,1865.16
176,2024-06-24,3,2,0.26,1393.33
176,2024-06-24,3,3,0.81,877.64
177,2024-06-25,1,1,10.24,1811.22
177,2024-06-25,1,2,2.13,1623.29
177,2024-06-25,1,3,0.11,1167.76
177,2024-06-25,2,1,5.63,2031.12
177,2024-06-25,2,2,0.03,1403.8
177,2024-06-25,2,3,1.53,1000.52
177,2024-06-25,3,1,1.22,2175.73
177,2024-06-25,3,2,0.86,1347.7
177,2024-06-25,3,3,0.22,1032.21
178,2024-06-26,1,1,3.23,1924.5
178,2024-06-26,1,2,0.72,1381.5
178,2024-06-26,1,3,1.85,957.07
178,2024-06-26,2,1,5.78,2028.84
178,2024-06-26,2,2,1.48,1653.81
178,2024-06-26,2,3,0.32,1055.83
178,2024-06-26,3,1,4.66,2155.34
178,2024-06-26,3,2,0.74,1572.58
178,2024-06-26,3,3,0.42,1033.58
179,2024-06-27,1,1,3.76,2122.1
179,2024-06-27,1,2,3.28,1394.81
179,2024-06-27,1,3,1.27,1095.16
179,2024-06-27,2,1,2.19,1983.59
179,2024-06-27,2,2,1.56,1431.18
179,2024-06-27,2,3,0.69,1041.67
179,2024-06-27,3,1,3.2,2059.2
179,2024-06-27,3,2,1.95,1463.28
179,2024-06-27,3,3,0.5,1028.51
180,2024-06-28,1,1,6.63,2108.88
180,2024-06-28,1,2,1.56,1386.64
180,2024-06-28,1,3,1.36,1123.34
180,2024-06-28,2,1,6.31,1842.47
180,2024-06-28,2,2,1.23,1527.24
180,2024-06-28,2,3,0.27,1020.33
180,2024-06-28,3,1,4.11,2064.1
180,2024-06-28,3,2,1.34,1400.73
180,2024-06-28,3,3,0.76,995.54
181,2024-06-29,1,1,10.31,1845.59
181,2024-06-29,1,2,3.76,1429.38
181,2024-06-29,1,3,0.9,852.78
181,2024-06-29,2,1,1.55,2094.88
181,2024-06-29,2,2,0.57,1653.18
181,2024-06-29,2,3,0.95,950.68
181,2024-06-29,3,1,0.14,2280.04
181,2024-06-29,3,2,1.66,1684.63
181,2024-06-29,3,3,0.57,992.76
182,2024-06-30,1,1,2.25,2063.11
182,2024-06-30,1,2,2.95,1405.12
182,2024-06-30,1,3,1.63,952.23
182,2024-06-30,2,1,4.89,1987.28
182,2024-06-30,2,2,1.36,1253.74
182,2024-06-30,2,3,1.34,1199.61
182,2024-06-30,3,1,2.61,1682.84
182,2024-06-30,3,2,0.58,1432.51
182,2024-06-30,3,3,0.12,1091.18
183,2024-07-01,1,1,6.94,2195.17
183,2024-07-01,1,2,3.62,1427.41
183,2024-07-01,1,3,0.04,1219.84
183,2024-07-01,2,1,0.12,2136.9
183,2024-07-01,2,2,1.96,1556.11
183,2024-07-01,2,3,1.41,1163.53
183,2024-07-01,3,1,2.93,1817.24
183,2024-07-01,3,2,1.92,1426.99
183,2024-07-01,3,3,0.28,1184.02
184,2024-07-02,1,1,4.52,1849.44
184,2024-07-02,1,2,1.03,1712.16
184,2024-07-02,1,3,0.33,1003.24
184,2024-07-02,2,1,1.54,2180.46
184,2024-07-02,2,2,2.4,1415.07
184,2024-07-02,2,3,0.11,1116.05
184,2024-07-02,3,1,1.62,1986.57
184,2024-07-02,3,2,0.2,1716.09
184,2024-07-02,3,3,0.58,1102.18
185,2024-07-03,1,1,2.75,2077.98
185,2024-07-03,1,2,2.94,1375.12
185,2024-07-03,1,3,2.14,1078.97
185,2024-07-03,2,1,5.02,2328.92
185,2024-07-03,2,2,1.43,1502.21
185,2024-07-03,2,3,1.72,1016.59
185,2024-07-03,3,1,0.39,2428.15
185,2024-07-03,3,2,0.1,1543.6
185,2024-07-03,3,3,0.35,1227.02
186,2024-07-04,1,1,2.64,2152.49
186,2024-07-04,1,2,1.17,1349.73
186,2024-07-04,1,3,0.92,1165.28
186,2024-07-04,2,1,5.51,2249.55
186,2024-07-04,2,2,2.09,1519.2
186,2024-07-04,2,3,0.03,1229.62
186,2024-07-04,3,1,0.13,2520.97
186,2024-07-04,3,2,0.33,1310.95
186,2024-07-04,3,3,0.23,977.13
187,2024-07-05,1,1,1.67,2250.74
187,2024-07-05,1,2,2.88,1693.11
187,2024-07-05,1,3,1.08,1020.41
187,2024-07-05,2,1,0.47,2528.67
187,2024-07-05,2,2,2.46,1331.32
187,2024-07-05,2,3,0.89,947.65
187,2024-07-05,3,1,1.04,1899.83
187,2024-07-05,3,2,0.33,1556.12
187,2024-07-05,3,3,0.13,1298.98
188,2024-07-06,1,1,6.99,2275.26
188,2024-07-06,1,2,1.4,1479.06
188,2024-07-06,1,3,1.71,1056.07
188,2024-07-06,2,1,3.66,1811.66
188,2024-07-06,2,2,1.05,1541.56
188,2024-07-06,2,3,0.1,1299.25
188,2024-07-06,3,1,2.89,2062.64
188,2024-07-06,3,2,0.03,1399.69
188,2024-07-06,3,3,0.61,1213.29
189,2024-07-07,1,1,7.52,2484.53
189,2024-07-07,1,2,2.97,1462.76
189,2024-07-07,1,3,1.21,922.76
189,2024-07-07,2,1,0.77,1947.98
189,2024-07-07,2,2,2.38,1886.87
189,2024-07-07,2,3,0.61,1134.5
189,2024-07-07,3,1,0.34,1962.32
189,2024-07-07,3,2,0.18,1275.72
189,2024-07-07,3,3,0.49,996.81
190,2024-07-08,1,1,3.17,2350.93
190,2024-07-08,1,2,1.68,1230.49
190,2024-07-08,1,3,0.13,1052.81
190,2024-07-08,2,1,3.04,1815.08
190,2024-07-08,2,2,1.69,1530.96
190,2024-07-08,2,3,1.58,996.09
190,2024-07-08,3,1,4.07,1902.72
190,2024-07-08,3,2,0.4,1527.61
190,2024-07-08,3,3,0.21,1090.41
191,2024-07-09,1,1,6.84,1749.68
191,2024-07-09,1,2,0.53,1467.6
191,2024-07-09,1,3,0.53,1062.33
191,2024-07-09,2,1,6.4,2151.65
191,2024-07-09,2,2,0.09,1455.78
191,2024-07-09,2,3,0.19,1197.93
191,2024-07-09,3,1,0.28,2241.14
191,2024-07-09,3,2,0.76,1619.26
191,2024-07-09,3,3,0.36,992.36
192,2024-07-10,1,1,6.4,1878.7
192,2024-07-10,1,2,2.02,1743.97
192,2024-07-10,1,3,1.67,1076.64
192,2024-07-10,2,1,2.31,2240.34
192,2024-07-10,2,2,0.08,1306.32
192,2024-07-10,2,3,0.0,982.33
192,2024-07-10,3,1,1.19,1790.19
192,2024-07-10,3,2,0.14,1276.69
192,2024-07-10,3,3,0.36,975.87
193,2024-07-11,1,1,7.31,1888.85
193,2024-07-11,1,2,0.24,1520.29
193,2024-07-11,1,3,0.33,1062.24
193,2024-07-11,2,1,1.49,2329.3
193,2024-07-11,2,2,0.57,1570.22
193,2024-07-11,2,3,0.97,1021.36
193,2024-07-11,3,1,4.7,1966.67
193,2024-07-11,3,2,1.47,1647.59
193,2024-07-11,3,3,0.75,1038.63
194,2024-07-12,1,1,2.86,2109.83
194,2024-07-12,1,2,3.1,1475.43
194,2024-07-12,1,3,1.9,969.82
194,2024-07-12,2,1,2.13,1829.03
194,2024-07-12,2,2,2.4,1338.94
194,2024-07-12,2,3,1.82,876.34
194,2024-07-12,3,1,1.9,2035.91
194,2024-07-12,3,2,0.6,1692.82
194,2024-07-12,3,3,0.22,1086.56
195,2024-07-13,1,1,5.03,2466.77
195,2024-07-13,1,2,2.89,1530.88
195,2024-07-13,1,3,1.57,1093.73
195,2024-07-13,2,1,5.62,2095.22
195,2024-07-13,2,2,2.41,1409.46
195,2024-07-13,2,3,0.28,1200.88
195,2024-07-13,3,1,4.53,2120.65
195,2024-07-13,3,2,0.15,1450.71
195,2024-07-13,3,3,0.23,1049.67
196,2024-07-14,1,1,8.16,1991.52
196,2024-07-14,1,2,1.7,1754.99
196,2024-07-14,1,3,0.94,978.93
196,2024-07-14,2,1,1.67,2012.75
196,2024-07-14,2,2,1.42,1617.33
196,2024-07-14,2,3,1.12,1122.83
196,2024-07-14,3,1,1.81,1806.89
196,2024-07-14,3,2,0.96,1339.41
196,2024-07-14,3,3,0.78,971.34
197,2024-07-15,1,1,5.63,2024.32
197,2024-07-15,1,2,3.38,1406.05
197,2024-07-15,1,3,1.47,1084.22
197,2024-07-15,2,1,3.78,2217.87
197,2024-07-15,2,2,1.31,1786.08
197,2024-07-15,2,3,0.38,922.01
197,2024-07-15,3,1,1.97,1945.96
197,2024-07-15,3,2,0.92,1513.87
197,2024-07-15,3,3,0.73,1080.38
198,2024-07-16,1,1,0.94,2550.25
198,2024-07-16,1,2,3.49,1292.8
198,2024-07-16,1,3,0.93,1063.44
198,2024-07-16,2,1,6.34,2318.58
198,2024-07-16,2,2,1.3,1619.28
198,2024-07-16,2,3,1.6,1136.71
198,2024-07-16,3,1,3.14,2064.34
198,2024-07-16,3,2,1.48,1567.24
198,2024-07-16,3,3,0.61,1318.36
199,2024-07-17,1,1,5.59,1863.59
199,2024-07-17,1,2,1.26,1297.62
199,2024-07-17,1,3,0.59,1039.24
199,2024-07-17,2,1,2.91,1982.98
199,2024-07-17,2,2,0.08,1596.91
199,2024-07-17,2,3,0.67,920.36
199,2024-07-17,3,1,0.19,2215.86
199,2024-07-17,3,2,0.14,1330.6
199,2024-07-17,3,3,1.0,953.33
200,2024-07-18,1,1,5.86,1878.09
200,2024-07-18,1,2,0.0,1422.52
200,2024-07-18,1,3,1.12,986.78
200,2024-07-18,2,1,4.66,2307.14
200,2024-07-18,2,2,0.68,1292.68
200,2024-07-18,2,3,1.4,1013.9
200,2024-07-18,3,1,1.07,2364.98
200,2024-07-18,3,2,1.78,1251.07
200,2024-07-18,3,3,0.81,1147.25
201,2024-07-19,1,1,8.17,1971.28
201,2024-07-19,1,2,0.32,1324.19
201,2024-07-19,1,3,0.58,1145.86
201,2024-07-19,2,1,5.25,1889.05
201,2024-07-19,2,2,0.56,1432.91
201,2024-07-19,2,3,1.78,1065.58
201,2024-07-19,3,1,4.26,2496.46
201,2024-07-19,3,2,1.29,1373.58
201,2024-07-19,3,3,0.59,950.65
202,2024-07-20,1,1,2.32,2070.63
202,2024-07-20,1,2,0.56,1558.18
202,2024-07-20,1,3,0.2,1162.23
202,2024-07-20,2,1,5.7,2034.73
202,2024-07-20,2,2,2.56,1772.33
202,2024-07-20,2,3,0.42,1133.51
202,2024-07-20,3,1,0.4,2218.8
202,2024-07-20,3,2,1.69,1539.41
202,2024-07-20,3,3,0.11,920.53
203,2024-07-21,1,1,4.24,2000.29
203,2024-07-21,1,2,3.42,1241.0
203,2024-07-21,1,3,1.46,1253.36
203,2024-07-21,2,1,1.38,2133.02
203,2024-07-21,2,2,2.66,1464.36
203,2024-07-21,2,3,0.02,1193.15
203,2024-07-21,3,1,2.86,2135.45
203,2024-07-21,3,2,1.7,1483.4
203,2024-07-21,3,3,0.34,1135.07
204,2024-07-22,1,1,1.2,2135.03
204,2024-07-22,1,2,1.58,1318.89
204,2024-07-22,1,3,0.42,1036.72
204,2024-07-22,2,1,5.8,2300.5
204,2024-07-22,2,2,0.49,1320.54
204,2024-07-22,2,3,0.61,1121.94
204,2024-07-22,3,1,4.43,1897.16
204,2024-07-22,3,2,0.74,1366.92
204,2024-07-22,3,3,0.66,1248.14
205,2024-07-23,1,1,3.22,1884.52
205,2024-07-23,1,2,1.19,1233.79
205,2024-07-23,1,3,1.64,1086.05
205,2024-07-23,2,1,7.01,2038.96
205,2024-07-23,2,2,2.59,1459.91
205,2024-07-23,2,3,0.86,985.52
205,2024-07-23,3,1,5.18,1858.88
205,2024-07-23,3,2,0.69,1693.87
205,2024-07-23,3,3,0.16,941.84
206,2024-07-24,1,1,2.56,1774.46
206,2024-07-24,1,2,1.03,1530.87
206,2024-07-24,1,3,1.08,1141.13
206,2024-07-24,2,1,4.53,2471.57
206,2024-07-24,2,2,1.46,1784.2
206,2024-07-24,2,3,0.83,1111.53
206,2024-07-24,3,1,2.88,2034.41
206,2024-07-24,3,2,1.52,1519.84
206,2024-07-24,3,3,0.34,1230.36
207,2024-07-25,1,1,8.27,2077.45
207,2024-07-25,1,2,1.13,1657.1
207,2024-07-25,1,3,0.52,1009.39
207,2024-07-25,2,1,4.01,1906.43
207,2024-07-25,2,2,1.6,1393.18
207,2024-07-25,2,3,1.72,966.07
207,2024-07-25,3,1,4.25,2266.51
207,2024-07-25,3,2,0.79,1621.56
207,2024-07-25,3,3,0.72,1045.37
208,2024-07-26,1,1,4.98,2276.03
208,2024-07-26,1,2,0.29,1558.86
208,2024-07-26,1,3,0.51,1008.1
208,2024-07-26,2,1,0.7,2092.94
208,2024-07-26,2,2,0.64,1587.24
208,2024-07-26,2,3,0.1,1042.6
208,2024-07-26,3,1,4.77,2397.43
208,2024-07-26,3,2,0.13,1643.64
208,2024-07-26,3,3,0.41,1138.35
209,2024-07-27,1,1,11.5,2197.08
209,2024-07-27,1,2,3.93,1592.78
209,2024-07-27,1,3,0.49,1167.35
209,2024-07-27,2,1,5.3,1750.78
209,2024-07-27,2,2,0.56,1660.46
209,2024-07-27,2,3,0.52,1077.19
209,2024-07-27,3,1,2.98,2307.97
209,2024-07-27,3,2,1.07,1486.38
209,2024-07-27,3,3,0.7,885.1
210,2024-07-28,1,1,0.37,1876.8
210,2024-07-28,1,2,1.26,1585.29
210,2024-07-28,1,3,0.43,924.74
210,2024-07-28,2,1,1.37,2025.68
210,2024-07-28,2,2,1.92,1474.26
210,2024-07-28,2,3,0.05,926.67
210,2024-07-28,3,1,0.29,2181.84
210,2024-07-28,3,2,0.12,1459.39
210,2024-07-28,3,3,0.62,1091.79
211,2024-07-29,1,1,4.04,1974.52
211,2024-07-29,1,2,2.64,1577.23
211,2024-07-29,1,3,1.01,983.51
211,2024-07-29,2,1,0.59,2401.72
211,2024-07-29,2,2,0.49,1720.67
211,2024-07-29,2,3,0.88,1049.32
211,2024-07-29,3,1,0.17,2270.93
211,2024-07-29,3,2,0.32,1522.8
211,2024-07-29,3,3,0.32,1168.35
212,2024-07-30,1,1,7.12,1860.64
212,2024-07-30,1,2,0.71,1388.16
212,2024-07-30,1,3,0.83,1049.92
212,2024-07-30,2,1,0.74,2341.52
212,2024-07-30,2,2,1.12,1409.29
212,2024-07-30,2,3,0.82,1102.52
212,2024-07-30,3,1,5.61,2589.69
212,2024-07-30,3,2,0.72,1493.88
212,2024-07-30,3,3,0.56,1011.33
213,2024-07-31,1,1,3.11,2171.02
213,2024-07-31,1,2,2.55,1484.64
213,2024-07-31,1,3,0.8,942.43
213,2024-07-31,2,1,4.66,1920.22
213,2024-07-31,2,2,2.23,1625.4
213,2024-07-31,2,3,1.28,1021.88
213,2024-07-31,3,1,4.47,2338.38
213,2024-07-31,3,2,1.78,1387.45
213,2024-07-31,3,3,0.85,1210.2
214,2024-08-01,1,1,7.91,1997.61
214,2024-08-01,1,2,3.56,1416.57
214,2024-08-01,1,3,1.39,1164.99
214,2024-08-01,2,1,5.94,1965.1
214,2024-08-01,2,2,0.44,1277.39
214,2024-08-01,2,3,1.28,1283.09
